book_title,word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tagalog_bigram_sim,bikol_bigram_sim,cebuano_bigram_sim,tagalog_trigram_sim,bikol_trigram_sim,cebuano_trigam_sim,grade_level
Ang Tiguwang nga Babaye ug ang Agila,709,56,1.863636364,4.355430183,12.66071429,1.913963329,8,0.431593794,1.913963329,1.576868829,1.267983075,0.705218618,0.289139633,0.176304654,0.10719323,0.276445698,0.008462623,0.001410437,0.72615515,0.740991946,0.788893599,0.329462103,0.292787286,0.407701711,3
Ang Tortillas ni Ana,276,19,1.15,4.605072464,14.52631579,2.010869565,3,0.456521739,2.010869565,1.634057971,1.384057971,0.760869565,0.387681159,0.257246377,0.144927536,0.286231884,0.050724638,0,0.734549139,0.715298886,0.766970618,0.330014225,0.301564723,0.351351351,3
Ang Uhaw nga Langgam,261,28,1.185185185,4.586206897,9.321428571,2.011494253,1,0.302681992,2.011494253,1.662835249,1.490421456,0.827586207,0.245210728,0.122605364,0.099616858,0.180076628,0.007662835,0,0.707659115,0.730312837,0.716289105,0.302431611,0.215805471,0.300911854,3
Ang Unang Higala ni Iko,431,52,1.578947368,4.709976798,8.288461538,2.069605568,9,0.39675174,2.069605568,1.691415313,1.422273782,0.788863109,0.348027842,0.245939675,0.146171694,0.269141531,0.025522042,0,0.7,0.698726115,0.736942675,0.293800539,0.247079964,0.336927224,3
Ang Utokang Baki,684,84,1.370967742,4.640350877,8.142857143,2.040935673,10,0.384502924,2.040935673,1.739766082,1.423976608,0.839181287,0.328947368,0.233918129,0.122807018,0.216374269,0.021929825,0,0.705501618,0.692556634,0.735436893,0.322453573,0.281373101,0.370849747,3
Ang Utukan nga Bata nga Lalaki ug ang Makalilisang Peligroso nga Hayop,707,74,2.11627907,4.575671853,9.554054054,2.001414427,18,0.451202263,2.001414427,1.674681754,1.340876945,0.770862801,0.329561528,0.185289958,0.140028289,0.311173975,0.022630835,0,0.725568408,0.725967292,0.769046669,0.319101124,0.27247191,0.380337079,3
Ang Wala Gidahom nga Abyan,976,99,1.418604651,4.701844262,9.858585859,2.005122951,11,0.469262295,2.005122951,1.732581967,1.367827869,0.819672131,0.346311475,0.25,0.153688525,0.339139344,0.031762295,0.006147541,0.687848384,0.69425864,0.710981048,0.29563875,0.260903126,0.306445388,3
Ang-Plastik nga Bag ni Tok,325,35,1.703703704,4.532307692,9.285714286,1.867692308,1,0.510769231,1.867692308,1.56,1.390769231,0.824615385,0.378461538,0.249230769,0.135384615,0.313846154,0.046153846,0,0.710272169,0.683933275,0.741878841,0.29280397,0.280397022,0.347394541,3
Bakuna,138,14,1.846153846,5.065217391,9.857142857,2.210144928,6,0.442028986,2.210144928,1.768115942,1.688405797,0.949275362,0.384057971,0.253623188,0.144927536,0.231884058,0.028985507,0,0.689839572,0.675579323,0.71657754,0.281323877,0.264775414,0.361702128,3
Bea ug Ming-su,106,8,1.333333333,4.613207547,13.25,2.037735849,0,0.349056604,2.037735849,1.726415094,1.320754717,0.754716981,0.29245283,0.245283019,0.103773585,0.273584906,0.009433962,0,0.675675676,0.656756757,0.702702703,0.296442688,0.245059289,0.363636364,3
Emma,386,35,1.923076923,4.816062176,11.02857143,2.077720207,7,0.546632124,2.077720207,1.743523316,1.398963731,0.787564767,0.430051813,0.269430052,0.196891192,0.443005181,0.044041451,0,0.68989071,0.683060109,0.717213115,0.274509804,0.255835668,0.330532213,3
Green Star,444,75,1.2,4.774774775,5.92,2.042792793,7,0.443693694,2.042792793,1.752252252,1.472972973,0.862612613,0.355855856,0.252252252,0.191441441,0.277027027,0.015765766,0.002252252,0.717717718,0.722522523,0.748948949,0.311312964,0.25433526,0.352601156,3
Gusto ni Juliana nga Makabaton ug Binuhi,156,13,0,4.820512821,12,2.153846154,5,0.429487179,2.153846154,1.724358974,1.538461538,0.814102564,0.33974359,0.243589744,0.128205128,0.262820513,0.044871795,0.006410256,0.681895093,0.664974619,0.708967851,0.3,0.248837209,0.341860465,3
Higala sa Nataran,190,25,1.391304348,4.926315789,7.6,2.1,4,0.394736842,2.1,1.847368421,1.605263158,0.910526316,0.342105263,0.252631579,0.147368421,0.257894737,0.026315789,0,0.688259109,0.686909582,0.719298246,0.28021978,0.245421245,0.311355311,3
Higanteng Megapon,478,70,1.333333333,4.974895397,6.828571429,2.048117155,5,0.575313808,2.048117155,1.70292887,1.546025105,0.907949791,0.474895397,0.305439331,0.230125523,0.387029289,0.052301255,0,0.673046252,0.667729931,0.712387028,0.280057595,0.251259899,0.335493161,3
Kapayas,160,18,1.263157895,4.675,8.888888889,2.01875,1,0.38125,2.01875,1.725,1.45625,0.825,0.2875,0.175,0.10625,0.225,0.01875,0,0.69846678,0.683134583,0.730834753,0.252336449,0.189252336,0.292056075,3
Khutrukke,569,59,1.75,4.826010545,9.644067797,2.101933216,12,0.471001757,2.101933216,1.746924429,1.481546573,0.843585237,0.374340949,0.25483304,0.196836555,0.346221441,0.061511424,0.003514938,0.662937063,0.662004662,0.687179487,0.284977434,0.262411348,0.332688588,3
Kung Moabot ang Baha,407,129,1.3,4.714987715,3.15503876,2.029484029,9,0.41031941,2.029484029,1.724815725,1.412776413,0.842751843,0.366093366,0.267813268,0.110565111,0.27027027,0.01965602,0,0.676589986,0.665087957,0.689445196,0.265188042,0.268081003,0.356798457,3
Lupad Agila Lupad,312,36,1.533333333,4.794871795,8.666666667,2.070512821,5,0.439102564,2.070512821,1.759615385,1.371794872,0.794871795,0.256410256,0.185897436,0.141025641,0.362179487,0.019230769,0,0.646153846,0.665811966,0.703418803,0.30141844,0.224586288,0.372340426,3
Magtutudlo,216,14,1.533333333,4.949074074,15.42857143,2.12962963,4,0.509259259,2.12962963,1.791666667,1.476851852,0.828703704,0.384259259,0.236111111,0.217592593,0.337962963,0.041666667,0,0.700471698,0.681603774,0.706367925,0.302547771,0.25955414,0.331210191,3
Mapahiyumon na si Phoe Tar Lay,484,46,1.431818182,4.462809917,10.52173913,1.931818182,22,0.41322314,1.931818182,1.605371901,1.252066116,0.731404959,0.260330579,0.17768595,0.119834711,0.285123967,0.033057851,0,0.676363636,0.671515152,0.716363636,0.265323993,0.238178634,0.323992995,3
May Torotot sa Kalubihan,706,70,1.633333333,4.521246459,10.08571429,1.95184136,7,0.35694051,1.95184136,1.688385269,1.40509915,0.83427762,0.293201133,0.218130312,0.138810198,0.233711048,0.011331445,0.001416431,0.700768298,0.68904165,0.735139507,0.313211845,0.259111617,0.36047836,3
Mga Abyan sa Lasang,386,39,1.636363636,4.461139896,9.897435897,1.953367876,7,0.373056995,1.953367876,1.660621762,1.35492228,0.777202073,0.274611399,0.189119171,0.119170984,0.248704663,0.005181347,0,0.733031674,0.74811463,0.763951735,0.331182796,0.282795699,0.348387097,3
Misteryoso na Suba,729,73,1.606557377,4.702331962,9.98630137,2.020576132,12,0.475994513,2.020576132,1.781893004,1.379972565,0.829903978,0.351165981,0.226337449,0.156378601,0.325102881,0.030178326,0.001371742,0.725241996,0.724869695,0.752419955,0.31294964,0.289311408,0.343268243,3
Nagkita na gayod,875,164,1.5,4.549714286,5.335365854,1.941714286,4,0.426285714,1.941714286,1.657142857,1.361142857,0.794285714,0.363428571,0.273142857,0.123428571,0.226285714,0.011428571,0,0.689097379,0.681009382,0.692332578,0.268501805,0.254061372,0.293772563,3
Nagtanom si Sophy ug Baktin,318,35,2.047619048,4.550314465,9.085714286,1.871069182,4,0.437106918,1.871069182,1.603773585,1.393081761,0.849056604,0.36163522,0.279874214,0.179245283,0.27672956,0.028301887,0,0.681172291,0.696269982,0.712255773,0.294044665,0.26674938,0.306451613,3
Naka-iskor ug Goal si Elsa,241,29,1.363636364,5.116182573,8.310344828,2.211618257,16,0.589211618,2.211618257,1.809128631,1.460580913,0.821576763,0.481327801,0.290456432,0.199170124,0.468879668,0.053941909,0.01659751,0.596891192,0.622797927,0.644559585,0.228571429,0.221428571,0.258571429,3
Nakita sa Leon Iyang Kaugalingon,704,50,2.323529412,4.440340909,14.08,1.884943182,12,0.369318182,1.884943182,1.585227273,1.302556818,0.717329545,0.248579545,0.167613636,0.129261364,0.242897727,0.007102273,0.002840909,0.699373695,0.691022965,0.72776618,0.332335329,0.265868263,0.395209581,3
Nganong Nihilak si Ate Risa,243,43,1.433333333,4.670781893,5.651162791,2.041152263,5,0.469135802,2.041152263,1.748971193,1.358024691,0.814814815,0.382716049,0.226337449,0.16872428,0.329218107,0.053497942,0,0.712189616,0.723476298,0.724604966,0.293103448,0.271159875,0.360501567,3
Paubos,502,63,2.531914894,4.408366534,7.968253968,1.938247012,3,0.360557769,1.938247012,1.669322709,1.278884462,0.788844622,0.282868526,0.197211155,0.131474104,0.241035857,0.017928287,0,0.707287933,0.740143369,0.740143369,0.278929188,0.266839378,0.316925734,3
Rambutans para ni Yaki,579,86,1.396226415,4.512953368,6.73255814,1.944732297,9,0.424870466,1.944732297,1.678756477,1.305699482,0.784110535,0.321243523,0.212435233,0.162348877,0.293609672,0.020725389,0.001727116,0.722580645,0.712158809,0.751861042,0.325157673,0.261387526,0.356692362,3
Sa Akong Paglakaw lakaw,111,11,1.416666667,5.396396396,10.09090909,2.216216216,9,0.693693694,2.216216216,1.882882883,1.711711712,1.018018018,0.531531532,0.387387387,0.252252252,0.504504505,0.063063063,0,0.750519751,0.735966736,0.762993763,0.340659341,0.313186813,0.368131868,3
Sa Baryo Kamayanan ug ang Sugilanon sa mga Gasayaw nga mga Kamot,300,27,2.095238095,5.443333333,11.11111111,2.27,10,0.486666667,2.27,1.986666667,1.816666667,1.03,0.42,0.306666667,0.183333333,0.32,0.033333333,0.006666667,0.678274035,0.673732021,0.725965178,0.281620553,0.22826087,0.288537549,3
Sa Sapa,96,11,1.083333333,4.145833333,8.727272727,1.947916667,0,0.166666667,1.947916667,1.625,1.239583333,0.697916667,0.125,0.09375,0.052083333,0.083333333,0.010416667,0,0.790697674,0.76744186,0.817275748,0.419512195,0.341463415,0.434146341,3
Salamat Ginoo,150,14,1.266666667,4.6,10.71428571,1.993333333,0,0.4,1.993333333,1.666666667,1.393333333,0.813333333,0.26,0.2,0.14,0.313333333,0,0,0.685873606,0.721189591,0.767657993,0.279792746,0.277202073,0.295336788,3
Sapatos na Bulawan,262,17,1.8125,4.564885496,15.41176471,1.969465649,2,0.366412214,1.969465649,1.671755725,1.427480916,0.801526718,0.282442748,0.20610687,0.110687023,0.213740458,0.011450382,0,0.737634409,0.713978495,0.782795699,0.304216867,0.254518072,0.325301205,3
Si Fatima ang i-spinner ug ang Tolda,1102,57,2.54,4.689655172,19.33333333,2.068965517,27,0.445553539,2.068965517,1.777676951,1.369328494,0.774954628,0.305807623,0.219600726,0.156079855,0.343920145,0.01814882,0.001814882,0.721132357,0.719890738,0.760615843,0.331144141,0.283788455,0.390252333,3
Si Iru ug Iring Nagkahigla,92,6,1.714285714,4.489130435,15.33333333,1.956521739,1,0.402173913,1.956521739,1.663043478,1.391304348,0.782608696,0.315217391,0.282608696,0.152173913,0.293478261,0.010869565,0,0.674050633,0.661392405,0.702531646,0.280542986,0.244343891,0.303167421,3
Si melay at ang gulayan,216,17,1.222222222,4.99537037,12.70588235,2.097222222,9,0.509259259,2.097222222,1.814814815,1.574074074,0.916666667,0.407407407,0.300925926,0.12962963,0.236111111,0.046296296,0,0.80952381,0.770034843,0.789779326,0.456521739,0.338509317,0.385093168,3
Si Melay ug ang Tanaman sa Utanon,218,16,1.411764706,4.876146789,13.625,2.100917431,5,0.412844037,2.100917431,1.73853211,1.619266055,0.862385321,0.357798165,0.23853211,0.119266055,0.220183486,0.013761468,0.009174312,0.739904988,0.726840855,0.773159145,0.376205788,0.344051447,0.438906752,3
Si Oming ug Aning Amigas,134,16,1.176470588,4.723880597,8.375,2.126865672,4,0.313432836,2.126865672,1.791044776,1.529850746,0.888059701,0.291044776,0.223880597,0.097014925,0.186567164,0.014925373,0,0.744939271,0.70242915,0.779352227,0.336134454,0.274509804,0.386554622,3
Si Pogi si Pogs ug ang Tora-tora,447,54,1.44,4.507829978,8.277777778,1.937360179,5,0.351230425,1.937360179,1.731543624,1.346756152,0.836689038,0.288590604,0.212527964,0.102908277,0.192393736,0.017897092,0,0.678479381,0.68685567,0.704252577,0.279452055,0.247488584,0.308675799,3
Si Tamtam,455,42,1.777777778,4.773626374,10.83333333,2.030769231,10,0.443956044,2.030769231,1.738461538,1.50989011,0.918681319,0.406593407,0.314285714,0.213186813,0.298901099,0.026373626,0.002197802,0.765982405,0.746627566,0.780645161,0.323909532,0.284329564,0.377221325,3
Si Toutou Gustong Moadto sa Ciudad,269,29,1.529411765,4.609665428,9.275862069,2.029739777,5,0.379182156,2.029739777,1.724907063,1.319702602,0.769516729,0.286245353,0.208178439,0.144981413,0.260223048,0.037174721,0.003717472,0.710444674,0.669079628,0.725956567,0.305475504,0.249279539,0.325648415,3
Strawla Reyna sa mga Basura,705,54,1.723404255,4.777304965,13.05555556,2.015602837,18,0.512056738,2.015602837,1.729078014,1.385815603,0.804255319,0.331914894,0.232624113,0.164539007,0.4,0.066666667,0.00141844,0.677591463,0.684070122,0.70160061,0.274364407,0.229872881,0.324682203,3
Tiaw Lang,792,151,1.767241379,4.460858586,5.245033113,1.911616162,4,0.414141414,1.911616162,1.681818182,1.271464646,0.796717172,0.339646465,0.262626263,0.138888889,0.227272727,0.006313131,0,0.667525773,0.634756996,0.693667158,0.275195822,0.243342037,0.31227154,3
Unsa kaha ko Pagdako,263,21,2.875,4.650190114,12.52380952,1.996197719,11,0.441064639,1.996197719,1.657794677,1.395437262,0.783269962,0.365019011,0.243346008,0.148288973,0.266159696,0.019011407,0,0.742857143,0.765079365,0.765079365,0.302848576,0.253373313,0.338830585,3
Unsa kaha,263,21,2.875,4.650190114,12.52380952,1.996197719,11,0.441064639,1.996197719,1.657794677,1.395437262,0.783269962,0.365019011,0.243346008,0.148288973,0.266159696,0.019011407,0,0.742857143,0.765079365,0.765079365,0.302848576,0.253373313,0.338830585,3
Wala Nahadlok si Ira,512,112,1.262626263,4.78125,4.571428571,2.05078125,15,0.455078125,2.05078125,1.6796875,1.439453125,0.80078125,0.3515625,0.244140625,0.1875,0.33203125,0.0390625,0.01171875,0.589878756,0.585134423,0.594095941,0.232023721,0.209785026,0.295033358,3
